"StichtagDatJahr","StichtagDatMonat","RaumeinheitSort","RaumeinheitLang","GliederungSort","GliederungLang","ZimmerSort","ZimmerLang","GemeinnuetzigSort","GemeinnuetzigLang","EinheitSort","EinheitLang","PreisartSort","PreisartLang","mean","meanl","meanu","qu10","qu10l","qu10u","qu25","qu25l","qu25u","qu50","qu50l","qu50u","qu75","qu75l","qu75u","qu90","qu90l","qu90u","Domain","Sample1","Sample2"
2022,"2022.04",3,"Quartiergruppen",119,"Seebach",3,"3 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",1,"Netto",19.72,19.13,20.32,12.76,12.52,12.94,15.3,14.54,16.7,19.73,18.8,20.58,23.71,22.42,24.71,27.06,24.98,28.76,4067,1360,77
2022,"2022.04",3,"Quartiergruppen",123,"Hirzenbach",3,"3 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",1,"Netto",16.89,16.42,17.35,10.32,10.28,10.58,12.03,11.65,12.74,17.02,16.67,17.53,20.01,19.08,22.01,23.57,22.78,24.61,2414,1265,51
2022,"2022.04",3,"Quartiergruppen",129,"Saatlen und Schwamendingen-Mitte",3,"3 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",1,"Netto",16.66,16.26,17.06,10.28,10.12,10.45,12.87,12.63,13.2,16.37,15.88,16.71,21.18,19.88,21.88,22.94,22.22,23.74,3451,1342,130
2022,"2022.04",3,"Quartiergruppen",0,"Ganze Stadt",4,"4 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",1,"Netto",19.49,19.31,19.68,11.63,11.53,11.79,14.08,13.93,14.23,18.02,17.82,18.23,23.41,23.07,23.78,29.51,28.82,30.27,40897,13791,1657
2022,"2022.04",3,"Quartiergruppen",10,"Kreis 1",4,"4 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",1,"Netto",26.36,25.1,27.62,11.14,10.95,11.74,16.55,15.45,17.66,25.96,21.96,27.58,33.7,30.83,39.06,43.53,39.7,48.43,459,151,69
2022,"2022.04",3,"Quartiergruppen",20,"Kreis 2",4,"4 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",1,"Netto",20.85,20.2,21.51,11.81,11.48,12.52,14.31,13.83,14.91,19.21,18.52,19.92,26.2,23.92,27.68,32.59,31.09,34.99,3720,1224,164
2022,"2022.04",3,"Quartiergruppen",34,"Sihlfeld",4,"4 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",1,"Netto",19.36,18.39,20.32,10.69,10.42,11.11,14.1,12.66,14.72,18.05,16.86,18.84,23.23,21.28,26.07,30,27.66,38.41,1611,255,70
2022,"2022.04",3,"Quartiergruppen",39,"Alt-Wiedikon und Friesenberg",4,"4 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",1,"Netto",18.27,17.55,19,11.76,11.55,11.97,13.12,12.99,13.44,17.37,16.73,17.96,21.69,20.18,23.15,26.04,24.46,30.85,2575,1189,116
2022,"2022.04",3,"Quartiergruppen",44,"Hard",4,"4 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",1,"Netto",16.7,16.14,17.26,10.22,10.01,10.41,11.89,11.71,12.05,14.93,14.43,15.31,19.68,18.35,21.77,28.13,24.22,30.02,890,469,48
2022,"2022.04",3,"Quartiergruppen",49,"Werd und Langstrasse",4,"4 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",1,"Netto",21.93,21.11,22.75,13.98,13.11,15.36,16.44,16.2,18.09,21.71,20.36,23.33,26.71,24.49,27.51,31.19,27.51,33.33,1306,193,91
2022,"2022.04",3,"Quartiergruppen",50,"Kreis 5",4,"4 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",1,"Netto",19.81,18.9,20.73,11.66,11.01,11.7,14.3,12.8,15.63,18.35,17.3,20.13,25.55,21.82,27.39,30.33,29.16,34.18,1388,483,68
2022,"2022.04",3,"Quartiergruppen",61,"Unterstrass",4,"4 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",1,"Netto",20.06,19.42,20.7,13.04,12.34,13.42,13.94,13.62,14.27,18.33,16.94,20.44,24.31,23.68,25.45,31,28.17,32.53,2442,814,71
2022,"2022.04",3,"Quartiergruppen",63,"Oberstrass",4,"4 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",1,"Netto",22.25,20.54,23.96,11.45,8.14,13.73,14.83,13.45,16.86,21.69,18.9,23.55,29.55,26.38,32.5,34.32,32.14,37.27,1067,201,59
2022,"2022.04",3,"Quartiergruppen",78,"Fluntern und Hottingen",4,"4 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",1,"Netto",25.3,23.96,26.64,14.78,13.94,16.72,19.7,18.55,20.32,25.32,23.71,26.64,30.28,28.63,31.95,35.36,32.04,40.97,1838,294,100
2022,"2022.04",3,"Quartiergruppen",79,"Hirslanden und Witikon",4,"4 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",1,"Netto",21.08,19.93,22.23,12.12,11.5,14.45,16.37,15.04,17.81,20.7,19.04,22.24,25.14,22.53,26.3,29.58,26.22,35.38,1924,319,90
2022,"2022.04",3,"Quartiergruppen",80,"Kreis 8",4,"4 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",1,"Netto",25.19,24.21,26.17,13.78,13.01,14.83,16.66,15.77,17.76,25,23.19,26.77,31.51,29.42,32.98,38.08,34.48,40.02,1637,398,99
2022,"2022.04",3,"Quartiergruppen",91,"Albisrieden",4,"4 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",1,"Netto",18.84,18.31,19.38,12.07,11.73,12.95,14.7,14.35,15.35,17.68,16.84,18.57,22.7,21.02,23.91,26.1,24.36,28.29,2273,830,63
2022,"2022.04",3,"Quartiergruppen",92,"Altstetten",4,"4 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",1,"Netto",17.97,17.26,18.68,11.53,11.18,12.04,13.14,12.79,14.22,17,15.99,17.52,22.56,21.39,23.72,27.11,23.83,27.44,3054,968,62
2022,"2022.04",3,"Quartiergruppen",101,"Höngg",4,"4 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",1,"Netto",19.89,19.21,20.57,12.75,12.45,12.76,14.71,14.23,15.48,19.14,18.14,19.76,23.61,21.24,25.64,28.33,26.62,32.67,2593,989,61
2022,"2022.04",3,"Quartiergruppen",102,"Wipkingen",4,"4 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",1,"Netto",19.52,18.6,20.45,10.87,10.53,11.4,13.8,12.68,15.91,17.99,16.96,19.46,24.95,21.99,25.79,30.76,25.84,32.73,1399,378,62
2022,"2022.04",3,"Quartiergruppen",111,"Affoltern",4,"4 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",1,"Netto",16.5,16.03,16.98,12.13,11.67,12.58,13.57,13.37,13.85,15.77,15.05,16.25,19.76,18.39,20.57,22,20.76,23.9,2934,1351,81
2022,"2022.04",3,"Quartiergruppen",115,"Oerlikon",4,"4 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",1,"Netto",18.29,17.48,19.1,11.77,11.34,11.97,14.25,12.77,15.32,17.97,17.2,19,20.83,20,21.67,25.32,22.17,30.1,2132,718,63
2022,"2022.04",3,"Quartiergruppen",119,"Seebach",4,"4 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",1,"Netto",18.05,17.51,18.59,11.8,11.63,12.04,14.32,14.06,14.62,17.47,17.29,17.91,20.99,19.96,22,24.15,22.18,28.13,2444,991,79
2022,"2022.04",3,"Quartiergruppen",123,"Hirzenbach",4,"4 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",1,"Netto",16.17,15.93,16.42,10.51,9.67,10.8,12.35,11.82,12.94,15.76,15.56,16.3,18.48,18.19,19.57,22.5,21.83,23.21,1236,677,57
2022,"2022.04",3,"Quartiergruppen",129,"Saatlen und Schwamendingen-Mitte",4,"4 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",1,"Netto",14.78,14.4,15.15,8.77,8.57,9.96,11.74,11.19,12.07,14.1,13.81,14.64,16.91,16.44,17.52,19.69,18.62,23.26,1975,899,84
2022,"2022.04",3,"Quartiergruppen",0,"Ganze Stadt",2,"2 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"Netto",16.14,16,16.27,11.65,11.5,11.78,13.07,12.96,13.2,15.34,15.15,15.56,18.11,17.87,18.39,21.59,21.29,21.88,11106,7152,504
2022,"2022.04",3,"Quartiergruppen",10,"Kreis 1",2,"2 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"Netto",18.92,18.71,19.13,11.3,10.92,11.47,14.45,14.26,14.83,17.81,17.62,17.97,22.31,21.65,22.59,28.2,27.75,28.57,302,274,0
2022,"2022.04",3,"Quartiergruppen",20,"Kreis 2",2,"2 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"Netto",16.1,15.6,16.59,10.87,10.66,12.22,12.7,12.28,13.04,15.75,14.97,16.45,18.71,17.87,20.01,21.6,21.41,21.83,971,535,53
2022,"2022.04",3,"Quartiergruppen",34,"Sihlfeld",2,"2 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"Netto",15.34,14.83,15.85,11.37,11.3,12.26,12.65,11.69,14.16,15.62,15.12,16.61,17.36,16.34,18.48,18.8,18.47,20.73,656,245,25
2022,"2022.04",3,"Quartiergruppen",39,"Alt-Wiedikon und Friesenberg",2,"2 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"Netto",14.57,14.42,14.72,11.47,11.37,11.62,12.59,12.43,12.7,14.25,14.07,14.4,16.15,15.98,16.31,18,17.24,18.71,776,610,39
2022,"2022.04",3,"Quartiergruppen",44,"Hard",2,"2 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"Netto",15.36,14.92,15.81,12.11,11.59,12.18,12.89,12.67,13.09,14,13.75,14.24,15.59,15.09,16.4,21.87,20.66,23.45,901,631,23
2022,"2022.04",3,"Quartiergruppen",49,"Werd und Langstrasse",2,"2 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"Netto",20.37,19.67,21.07,13.69,13.47,13.77,15.32,15.16,15.91,18.57,18.03,18.67,23.98,22.6,27.19,30.75,29.4,32.16,317,227,32
2022,"2022.04",3,"Quartiergruppen",50,"Kreis 5",2,"2 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"Netto",14.87,14.67,15.07,10.4,10.33,10.47,12.28,11.65,12.49,13.98,13.95,14.19,17.1,16.36,17.73,20.76,19.84,21.14,340,263,16
2022,"2022.04",3,"Quartiergruppen",61,"Unterstrass",2,"2 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"Netto",17.13,15.89,18.37,13.2,13,13.92,13.91,13.58,14.56,15.89,14.11,16.83,18.36,16.83,20.97,21.19,18.39,32.48,617,290,12
2022,"2022.04",3,"Quartiergruppen",63,"Oberstrass",2,"2 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"Netto",18.02,17.69,18.35,10.89,10.83,13.35,15.2,15.1,15.42,16.47,16.09,16.52,18,17.7,19.18,29.39,27.69,31.31,59,38,19
2022,"2022.04",3,"Quartiergruppen",78,"Fluntern und Hottingen",2,"2 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"Netto",21.39,21.15,21.62,15.68,15.56,15.84,17.39,17.04,17.64,21.98,21.61,22.32,24.44,24.33,24.62,27.57,26.79,27.83,170,139,18
2022,"2022.04",3,"Quartiergruppen",79,"Hirslanden und Witikon",2,"2 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"Netto",16.68,16.33,17.03,11.39,9.39,12.7,14.74,13.54,15.29,16.58,15.7,17.64,19.44,18.05,19.45,22.09,20.64,23.17,132,52,30
2022,"2022.04",3,"Quartiergruppen",80,"Kreis 8",2,"2 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"Netto",19.05,18.51,19.59,12.81,12.61,13.58,14.9,14.69,15.4,17.3,17.18,17.79,21.79,21.36,24.52,26.76,25.6,27.65,98,80,0
2022,"2022.04",3,"Quartiergruppen",91,"Albisrieden",2,"2 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"Netto",16.73,16.24,17.22,11.74,10.79,12.15,12.58,12.2,13.44,16.09,14.82,16.92,19.82,18.99,20.88,23.11,21.85,23.83,838,493,25
2022,"2022.04",3,"Quartiergruppen",92,"Altstetten",2,"2 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"Netto",15.95,15.16,16.75,11.86,11.33,12.18,12.91,12.3,13.4,14.42,14.09,16.44,18.09,17.35,19.18,21.9,19.36,23.39,819,502,21
2022,"2022.04",3,"Quartiergruppen",101,"Höngg",2,"2 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"Netto",15.85,15.15,16.56,11.11,10.84,11.95,12.89,12.21,13.44,14.72,14.29,15.12,18.59,16.74,19.68,21.99,21.21,22.32,516,378,20
2022,"2022.04",3,"Quartiergruppen",102,"Wipkingen",2,"2 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"Netto",16.07,15.75,16.39,11.58,11.16,12.22,13.89,13.31,14.59,15.9,15.33,16.51,18.38,17.53,18.9,20.01,19.54,20.83,699,423,32
2022,"2022.04",3,"Quartiergruppen",111,"Affoltern",2,"2 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"Netto",15.61,15.28,15.95,12.42,11.87,13.46,13.8,13.55,14.46,15.73,15.11,16.02,16.99,16.49,17.3,19.63,17.78,20.02,740,421,30
2022,"2022.04",3,"Quartiergruppen",115,"Oerlikon",2,"2 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"Netto",15.33,14.76,15.9,11.39,10.91,11.82,12.65,12.16,13.05,14.21,13.94,14.46,16.8,16.1,17.54,21.21,18.55,22.51,320,220,29
2022,"2022.04",3,"Quartiergruppen",119,"Seebach",2,"2 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"Netto",16.63,16.14,17.12,12.04,11.91,12.18,13.45,13.13,13.71,16.33,15.87,16.56,18.78,18.16,19.07,20.54,20.19,21.57,480,369,21
2022,"2022.04",3,"Quartiergruppen",123,"Hirzenbach",2,"2 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"Netto",15.11,14.74,15.49,10.86,10.76,10.91,12.11,11.97,12.73,15.35,14.8,15.65,17.26,17.18,17.87,19.35,17.86,21.6,538,388,21
2022,"2022.04",3,"Quartiergruppen",129,"Saatlen und Schwamendingen-Mitte",2,"2 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"Netto",15.53,15.13,15.93,11.3,11.13,11.38,12.46,12.06,13.04,15.04,14.46,15.36,17.67,17.19,18.31,20.3,19.57,21.47,817,574,38
2022,"2022.04",3,"Quartiergruppen",0,"Ganze Stadt",3,"3 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"Netto",14.14,14.04,14.25,10.37,10.3,10.47,11.69,11.59,11.79,13.48,13.38,13.59,15.97,15.81,16.11,18.46,18.23,18.7,22955,14593,605
2022,"2022.04",3,"Quartiergruppen",10,"Kreis 1",3,"3 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"Netto",17,16.83,17.17,10.82,10.67,11.1,12.82,12.72,13.06,16.26,16.06,16.47,19.76,19.54,19.92,24.82,24.47,24.9,201,191,0
2022,"2022.04",3,"Quartiergruppen",20,"Kreis 2",3,"3 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"Netto",14.69,14.05,15.33,10.69,10.3,11.32,11.68,11.51,12.25,14.11,13.26,14.42,16.21,15.56,17.21,19.58,19.01,20.49,1736,873,63
2022,"2022.04",3,"Quartiergruppen",34,"Sihlfeld",3,"3 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"Netto",12.79,12.24,13.33,9.84,9.39,10.26,10.78,10.37,11.02,11.68,11.13,12.4,14.26,13.21,14.92,17.35,15.34,20.89,1726,834,30
2022,"2022.04",3,"Quartiergruppen",39,"Alt-Wiedikon und Friesenberg",3,"3 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"Netto",13.5,13.38,13.62,10.79,10.76,10.92,11.66,11.62,11.72,12.83,12.63,13,15.23,14.66,15.42,17.34,17.26,17.67,1324,1016,37
2022,"2022.04",3,"Quartiergruppen",44,"Hard",3,"3 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"Netto",13.48,13,13.96,10.23,9.95,10.39,11.08,10.95,11.26,12.21,12,12.38,14.21,14.11,14.54,18.62,17.26,20.39,1558,1178,19
2022,"2022.04",3,"Quartiergruppen",49,"Werd und Langstrasse",3,"3 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"Netto",16.33,15.37,17.29,11.58,11.46,11.69,12.08,11.96,13.12,14.77,14.2,16.05,18.7,18.06,19.17,21.92,19.17,28.8,508,334,31
2022,"2022.04",3,"Quartiergruppen",50,"Kreis 5",3,"3 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"Netto",13.42,13.13,13.71,9.78,9.5,9.83,11.36,11.02,11.72,12.62,12.56,13.12,15.04,14.5,15.64,18.14,17.32,19.22,917,631,19
2022,"2022.04",3,"Quartiergruppen",61,"Unterstrass",3,"3 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"Netto",14.01,13.77,14.26,10.8,10.8,11,12.93,11.97,13.18,14.16,13.61,14.3,14.97,14.75,15.15,16.78,15.9,17.98,1705,946,23
2022,"2022.04",3,"Quartiergruppen",63,"Oberstrass",3,"3 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"Netto",15.57,15.23,15.9,11.86,11.81,11.88,12.35,12.29,12.39,14.56,14.49,14.69,16.69,16.6,17.3,20.19,18.42,23.35,234,185,20
2022,"2022.04",3,"Quartiergruppen",78,"Fluntern und Hottingen",3,"3 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"Netto",18.46,18.25,18.66,13.53,13.43,13.69,14.93,14.86,14.99,18.45,18.13,19.23,21.74,21.59,21.84,23.74,23.27,24.16,207,151,40
2022,"2022.04",3,"Quartiergruppen",79,"Hirslanden und Witikon",3,"3 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"Netto",14.19,13.86,14.52,11.47,11.33,11.48,11.71,11.53,12.84,13.41,12.62,14.49,16.05,15.76,16.56,19,18.75,19.17,309,131,32
2022,"2022.04",3,"Quartiergruppen",80,"Kreis 8",3,"3 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"Netto",15.9,15.76,16.05,11.69,11.64,11.7,13.12,13.1,13.21,14.75,14.71,15.03,16.86,16.52,16.98,22.28,21.99,22.44,253,235,0
2022,"2022.04",3,"Quartiergruppen",91,"Albisrieden",3,"3 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"Netto",13.96,13.62,14.29,10.03,9.56,10.71,11.24,10.91,11.67,13.67,12.75,14.03,16.13,15.77,16.58,18.41,17.89,19.17,1764,1006,40
2022,"2022.04",3,"Quartiergruppen",92,"Altstetten",3,"3 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"Netto",14.09,13.71,14.46,10.35,9.85,11.11,11.99,11.48,12.64,13.94,13.36,14.52,16.04,15.55,16.59,17.91,17.06,18.34,2294,1209,34
2022,"2022.04",3,"Quartiergruppen",101,"Höngg",3,"3 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"Netto",14.56,13.98,15.13,11.69,11.29,12,12.59,12.38,12.92,13.78,13.38,14.22,15.7,14.92,16.16,19.17,16.58,22.66,1012,776,17
2022,"2022.04",3,"Quartiergruppen",102,"Wipkingen",3,"3 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"Netto",14.29,13.68,14.89,10.65,10.43,10.78,11.71,11.15,12.25,13.43,12.69,13.78,16.77,15.47,17.95,18.97,17.94,20.26,1116,653,23
2022,"2022.04",3,"Quartiergruppen",111,"Affoltern",3,"3 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"Netto",15.73,15.34,16.13,12.9,12.68,13.14,13.61,13.42,13.65,14.96,14.58,15.32,16.97,16.65,17.82,20.04,20.04,21.52,1547,1049,46
2022,"2022.04",3,"Quartiergruppen",115,"Oerlikon",3,"3 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"Netto",14.51,14.19,14.82,12.21,12.06,12.36,12.72,12.57,12.95,13.65,13.37,14.11,15.84,15.27,17.13,17.85,17.43,18.46,558,413,20
2022,"2022.04",3,"Quartiergruppen",119,"Seebach",3,"3 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"Netto",13.98,13.64,14.32,11.03,10.83,11.3,12.17,11.99,12.43,13.33,12.94,13.75,15.71,14.99,16.71,17.89,16.97,18.23,1054,757,23
2022,"2022.04",3,"Quartiergruppen",123,"Hirzenbach",3,"3 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"Netto",13.32,13.07,13.56,9.98,9.92,10.18,10.58,10.58,10.89,12.48,11.95,12.8,16.53,16.26,16.69,17.34,16.93,17.83,1153,864,21
2022,"2022.04",3,"Quartiergruppen",129,"Saatlen und Schwamendingen-Mitte",3,"3 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"Netto",13.64,13.47,13.81,9.72,9.72,9.85,11.15,10.81,11.34,13.16,12.89,13.46,15.83,15.51,16.21,17.94,17.7,18.2,1779,1161,67
2022,"2022.04",3,"Quartiergruppen",0,"Ganze Stadt",4,"4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"Netto",13.98,13.89,14.07,10.17,9.96,10.4,11.83,11.74,11.96,13.72,13.63,13.82,15.67,15.53,15.79,18.05,17.78,18.2,14925,9246,604
2022,"2022.04",3,"Quartiergruppen",10,"Kreis 1",4,"4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"Netto",15.77,15.43,16.11,8.55,8.41,8.67,10.68,10.56,10.74,15.16,14.92,15.43,18.94,18.72,19.4,23.09,21.66,23.29,136,124,0
2022,"2022.04",3,"Quartiergruppen",20,"Kreis 2",4,"4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"Netto",14.56,14.31,14.81,11.08,10.6,11.29,12.5,11.7,13.12,14.17,13.79,14.95,16.06,15.71,16.51,18.87,17.93,19.8,1435,763,52
2022,"2022.04",3,"Quartiergruppen",34,"Sihlfeld",4,"4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"Netto",13.45,13,13.9,9.47,8.87,10.46,10.7,10.42,11.06,13.56,11.51,14.55,15.67,14.6,16.89,17.88,16.86,19.01,648,185,28
2022,"2022.04",3,"Quartiergruppen",39,"Alt-Wiedikon und Friesenberg",4,"4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"Netto",13.69,13.51,13.88,10.19,9.9,10.42,12.07,12,12.16,13.13,13.11,13.27,15.21,15.15,15.4,17.26,17.23,17.35,1238,990,56
2022,"2022.04",3,"Quartiergruppen",44,"Hard",4,"4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"Netto",13.29,12.9,13.68,9.51,9.19,10.11,10.72,10.53,10.92,12.67,12.36,12.92,14.74,14.42,15.27,17.53,16.25,18.3,531,398,23
2022,"2022.04",3,"Quartiergruppen",49,"Werd und Langstrasse",4,"4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"Netto",15.07,14.18,15.95,10.39,10.23,10.44,11.12,11.06,12.17,13.78,13.13,14.52,15.75,15.31,17.16,21.65,18.12,29.56,182,80,34
2022,"2022.04",3,"Quartiergruppen",50,"Kreis 5",4,"4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"Netto",13.7,13.44,13.96,9.43,9.21,9.93,11.05,10.65,11.4,13.09,12.88,13.83,16.25,15.53,16.95,18.52,17.87,19.16,423,294,22
2022,"2022.04",3,"Quartiergruppen",61,"Unterstrass",4,"4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"Netto",14.36,14.07,14.64,12.42,11.5,12.77,13.27,13.04,13.52,13.87,13.61,14.21,14.81,14.65,16.03,18.02,16.28,18.5,977,552,20
2022,"2022.04",3,"Quartiergruppen",63,"Oberstrass",4,"4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"Netto",14.96,14.85,15.08,11.66,11.45,11.91,13.18,13.09,13.26,14.64,14.53,14.72,16.33,16.11,16.63,19.79,18.44,19.82,179,153,17
2022,"2022.04",3,"Quartiergruppen",78,"Fluntern und Hottingen",4,"4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"Netto",17.12,16.82,17.42,11.03,10.81,11.63,13.98,13.81,14.08,16.26,16.02,16.54,19.51,19.29,19.81,24.46,23.41,26.19,174,140,23
2022,"2022.04",3,"Quartiergruppen",79,"Hirslanden und Witikon",4,"4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"Netto",13.22,13.02,13.43,10.52,9.97,10.66,11.39,10.95,11.55,12.38,12.05,12.63,14.96,14.57,15.13,17.49,16.96,17.63,247,102,35
2022,"2022.04",3,"Quartiergruppen",80,"Kreis 8",4,"4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"Netto",14.45,14.34,14.57,11.03,11.03,11.14,12.37,12.35,12.39,13.8,13.72,13.89,15.29,15.25,15.34,18.74,18.36,18.9,244,232,0
2022,"2022.04",3,"Quartiergruppen",91,"Albisrieden",4,"4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"Netto",14.74,14.37,15.12,10.68,9.46,11.41,12.22,11.87,13.76,14.68,14.35,14.99,16.69,15.62,17.7,18.49,18.46,18.87,1006,516,34
2022,"2022.04",3,"Quartiergruppen",92,"Altstetten",4,"4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"Netto",13.65,13.08,14.23,9.81,9.06,10.9,11.71,11.39,12.27,13.13,12.76,13.85,15.32,14.41,15.78,17.33,16.36,19.76,1293,695,28
2022,"2022.04",3,"Quartiergruppen",101,"Höngg",4,"4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"Netto",14.2,13.74,14.66,11.07,10.89,11.4,12.33,11.99,12.55,13.65,13.33,14.23,15.34,14.73,15.7,18.39,17.23,20.04,817,609,23
2022,"2022.04",3,"Quartiergruppen",102,"Wipkingen",4,"4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"Netto",14.03,13.57,14.49,10.36,9.99,10.61,11.07,10.74,11.48,13.77,12.73,14.9,16.73,15.98,17.43,18.31,17.94,18.77,523,262,30
2022,"2022.04",3,"Quartiergruppen",111,"Affoltern",4,"4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"Netto",14.35,14.09,14.61,11.58,11.2,11.86,12.78,12.61,13.01,14.04,13.85,14.17,15.54,15.18,15.81,18.19,16.49,20.01,1452,921,51
2022,"2022.04",3,"Quartiergruppen",115,"Oerlikon",4,"4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"Netto",12.91,12.33,13.48,9.35,8.82,10.51,11.39,10.84,11.61,12.34,12.09,12.63,14.25,13.45,15,17.82,15.02,18.78,463,335,19
2022,"2022.04",3,"Quartiergruppen",119,"Seebach",4,"4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"Netto",13.5,13.18,13.82,10.33,10.15,10.62,11.63,11.63,12.02,13.32,13.04,13.53,15,14.71,15.18,17.29,16.66,17.84,853,593,36
2022,"2022.04",3,"Quartiergruppen",123,"Hirzenbach",4,"4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"Netto",13.82,13.57,14.07,9.66,9.48,9.7,11.39,11.38,11.77,14.01,13.01,14.93,16.23,15.85,16.45,17.44,16.94,18.19,697,468,27
